問題ID,年度,セクション,問題番号,ソース,コンテンツ
119F60,119,F,60,base_data,"-62 基準値
次の文を読み，60〜62の問いに答えよ．
76歳の男性．強いふらつきを主訴に救急車で搬入された．
現病歴：3ヵ月前から倦怠感やふらつきが目立ち，寒がるようになった．動作緩慢，便秘および経口摂取減少も出現したが加齢によるものと本人が思い様子をみていた．本日，倦怠感とふらつきが増強したため妻が救急車を要請した．
既往歴：1年4ヵ月前に中咽頭癌に対し化学放射線療法が施行され，6ヵ月ごとに定期通院中．
生活歴：70歳まで会社役員．妻と2人暮らし．喫煙歴はない．飲酒は日本酒1〜2合/日を40年間．
家族歴：弟が慢性肝炎．
現症：意識は清明．身長165cm，体重60kg．体温35.8℃．心拍数48/分，整．血圧98/68mmHg．呼吸数20/分．SpO2 97％（room air）．皮膚は乾燥しているが，色素沈着は認めない．眼瞼結膜と眼球結膜とに異常を認めない．口腔内は乾燥しているが，咽頭発赤は認めない．頸静脈の怒張を認めない．甲状腺腫と頸部リンパ節とを触知しない．心音と呼吸音とに異常を認めない．腹部は平坦，軟で，肝・脾を触知しない．
検査所見：尿所見：蛋白（－），糖（－），ケトン体（－），潜血（－）．血液所見：赤血球362万，Hb 11.7g/dL，Ht 35％，白血球4,100，血小板14万．血液生化学所見：総蛋白6.3g/dL，総ビリルビン0.5mg/dL，AST 34U/L，ALT 32U/L，LD 220U/L（基準124〜222），尿素窒素15mg/dL，クレアチニン1.1mg/dL，血糖92mg/dL，総コレステロール288mg/dL，Na 138mEq/L，K 2.8mEq/L，Cl 101mEq/L，TSH 98μU/mL（基準0.2〜4.0），FT3 1.8pg/mL（基準2.3〜4.3），FT4 0.1ng/dL（基準0.8〜2.2），コルチゾール12.4μg/dL（基準5.2〜12.6）．CRP 0.1mg/dL．心電図は洞性徐脈でST-T変化を認めない．胸部X線写真で心胸郭比48％．
[F060]
この患者で予測される身体所見はどれか．2つ選べ．
ａ　多毛
5.0%
ｂ　甲状腺圧痛
1.4%
ｃ　両手指振戦
2.2%
ｄ　非圧痕性浮腫
99.0%
ｅ　アキレス腱反射弛緩相遅延
92.4%
[F061]
この患者の血液検査で高値と予想され"
119F61,119,F,61,web_display_added,"119F61
この患者の血液検査で高値と予想されるのはどれか。2つ選べ。
a ALP
b アルブミン
c クレアチンキナーゼ
d LDLコレステロール
e 抗TSH受容体抗体〈TRAb〉
================================================================================"
119F62,119,F,62,web_display_added,"119F62
初療室で輸液を開始した。 次に行う対応で適切なのはどれか。 F060
a 利尿薬静注
b ヨウ素含有食品摂取
c 甲状腺ホルモン薬内服
d 脂質異常症治療薬内服
e 塩化カリウム液急速静注
================================================================================"
119F63,119,F,63,base_data,"-65 基準値
次の文を読み，63〜65の問いに答えよ．
64歳の女性．嘔吐を主訴に来院した．
現病歴：今朝，悪心で目が覚め，黒色物を嘔吐したため，夫とともに受診した．
既往歴：40歳時に胆囊炎で手術．Parkinson病でレボドパ〈L-dopa〉を内服している．2週間前に生じた右大腿部痛で，NSAIDを内服している．52歳で閉経．
生活歴：夫と2人暮らし．喫煙歴と飲酒歴はない．
家族歴：母がうつ病にて投薬治療中．
現症：意識は清明．身長160cm，体重48kg．体温36.4℃．脈拍108/分，整．血圧108/60mmHg．呼吸数20/分．SpO2 97％（room air）．眼瞼結膜と眼球結膜とに異常を認めない．頸静脈の怒張を認めない．心音と呼吸音とに異常を認めない．腹部は平坦，軟で右季肋部に小手術痕を認める．腸雑音は亢進している．上腹部正中に軽度の圧痛を認める．肝・脾を触知しない．
検査所見：血液所見：赤血球385万，Hb 11.7g/dL，Ht 35％，白血球8,500，血小板22万，PT-INR 1.1（基準0.9〜1.1）．血液生化学所見：総蛋白6.2g/dL，アルブミン3.8g/dL，総ビリルビン1.0mg/dL，AST 28U/L，ALT 23U/L，LD 214U/L（基準124〜222），ALP 41U/L（基準38〜113），γ-GT 10U/L（基準9〜32），CK 83U/L（基準41〜153），尿素窒素25mg/dL，クレアチニン0.6mg/dL，尿酸4.6mg/dL，血糖112mg/dL，HbA1c 5.8％（基準4.9〜6.0），Na 137mEq/L，K 4.1mEq/L，Cl 98mEq/L．
[F063]
まず行うべき対応はどれか．
ａ　輸液
97.0%
ｂ　輸血
0.4%
ｃ　抗菌薬投与
0.3%
ｄ　アトロピン投与
2.1%
ｅ　ノルアドレナリン投与
0.1%
[F064]
緊急で上部消化管内視鏡検査を行うこととした．
内視鏡検査前に確認することで，優先度が高いのはどれか．
ａ　妊娠出産歴
0.1%
ｂ　本日の排便回数
3.7%
ｃ　香辛料摂取の嗜好
0.3%
ｄ　Helicobacter pyloriの除菌歴
5.8%
ｅ　局所麻酔薬に対するアレルギー歴
90.0%
[F065]
上部消化管内視鏡検査の胃前庭部小弯像（A）と"
119F64,119,F,64,web_display_added,"119F64
緊急で上部消化管内視鏡検査を行うこととした。 内視鏡検査前に確認することで、優先度が高いのはどれか。
a 妊娠出産歴
b 本日の排便回数
c 香辛料摂取の嗜好
d Helicobacter pyloriの除菌歴
e 局所麻酔薬に対するアレルギー歴
================================================================================
<!--"
119F65,119,F,65,web_display_added,119F65: 画像あり -->
119F66,119,F,66,base_data,"-68 基準値
次の文を読み，66〜68の問いに答えよ．
73歳の女性．記銘力低下を主訴に長女に連れられて来院した．
現病歴：2ヵ月前から急に物忘れがひどくなり，家族に心配され来院した．①バスに乗って買い物に行っても，②レジでの支払いができなくなり，生活用品は長女が買って届けている．食事は宅配のお弁当を利用しており，③ひとりで食べられる．しかし偏食のため食べ残しが多い．④着替えは自分でできる．最近は家で過ごす時間が長くなり，友人から誘われても⑤趣味のゲートボールに行かなくなった．
既往歴：18歳時に虫垂炎で手術歴あり．
生活歴：喫煙歴はない．飲酒は機会飲酒．車で30分の距離に長女夫婦が住んでいる．アレルギー歴はない．
家族歴：父は心筋梗塞で死亡．母は肺炎で死亡．夫は梅毒罹患歴があり，3年前，75歳時に膵癌で死亡．
現症：意識は清明．意思疎通は可能で，礼節は保たれている．身長157cm，体重52kg．体温36.2℃．脈拍84/分，整．血圧128/76mmHg．呼吸数12/分．皮膚と粘膜に異常を認めない．心音と呼吸音とに異常を認めない．腹部は右下腹部に手術痕を認める．歩行はゆっくりだが，前傾姿勢は認めない．
検査所見：尿所見：蛋白（－），糖（－）．血液所見：赤血球438万，Hb 13.2g/dL，Ht 40％，白血球6,800，血小板21万．血液生化学所見：総蛋白6.5g/dL，アルブミン3.5g/dL，AST 26U/L，ALT 18U/L，LD 162U/L（基準124〜222），γ-GT 16U/L（基準9〜32），アンモニア22μg/dL（基準18〜48），尿素窒素16mg/dL，クレアチニン0.7mg/dL，血糖96mg/dL，Na 142mEq/L，K 4.2mEq/L，Cl 98mEq/L，Ca 8.6mg/dL．CRP 0.1mg/dL．
[F066]
下線部のうち，基本的日常生活動作〈ADL〉に該当するものはどれか．2つ選べ．
ａ　①
0.3%
ｂ　②
0.1%
ｃ　③
99.8%
ｄ　④
99.7%
ｅ　⑤
0.1%
[F067]
血中梅毒トレポネーマ抗体〈TPHA〉と非トレポネーマ脂質抗体〈RPR〉はいずれも陽性，ヒト免疫不全ウイルス〈HIV〉抗原抗体は陰性であった．頭部単純CTで明らかな異常を認めない．
記銘力低下の原因を鑑別するために追加すべき"
119F67,119,F,67,web_display_added,"119F67
血中梅毒トレポネーマ抗体〈TPHA〉と非トレポネーマ脂質抗体〈RPR〉はいずれも陽性、ヒト免疫不全ウイルス〈HIV〉抗原抗体は陰性であった。頭部単純CTで明らかな異常を認めない。 記銘力低下の原因を鑑別するために追加すべき血液検査項目はどれか。2つ選べ。
a 葉酸
b ビタミンD
c ビタミンB1
d β2-マイクログロブリン
e 甲状腺刺激ホルモン〈TSH〉
================================================================================"
119F68,119,F,68,web_display_added,"119F68
追加血液検査はいずれも基準範囲内であった。治療が必要な梅毒と判断し、患者本人と長女に説明することになった。 説明の内容で誤っているのはどれか。 F066
a 「脳脊髄液検査を行います」
b 「ペニシリン系抗菌薬で治療します」
c 「家族の方は抗菌薬の予防内服が必要です」
d 「治療終了後も定期的に血液検査を行います」
e 「トイレの共用で家族に感染することはありません」
================================================================================"
119F69,119,F,69,base_data,"-71 基準値
次の文を読み，69〜71の問いに答えよ．
60歳の男性．激しい胸痛と息苦しさを主訴に救急車で搬入された．
現病歴：7日前から10分程度の平地歩行で前胸部の絞扼感と息苦しさとを自覚していたが，5分程度の休息で症状は消失していた．本日午後10時に勃起不全の治療薬としてPDE5〈phosphodiesterase5〉阻害薬を服用した．午後10時30分から突然の強い胸痛を自覚し，30分以上持続したため妻が救急車を要請した．
既往歴：10年前から糖尿病で経口糖尿病薬，1年前から勃起不全に対してPDE5〈phosphodiesterase5〉阻害薬を服用中である．
生活歴：喫煙は10本/日を40年間．飲酒は機会飲酒．妻と2人暮らし．
家族歴：母が糖尿病．
現症：胸痛で苦悶様の顔貌をしているが呼びかけには応じる．身長169cm，体重72kg．体温36.3℃．心拍数56/分，整．血圧80/46mmHg．呼吸数18/分．SpO2 96％（room air）．冷汗を認め，四肢末梢に冷感を認める．心音と呼吸音とに異常を認めない．腹部は平坦，軟で，肝・脾を触知しない．下腿に浮腫を認めない．12誘導心電図でⅡ，Ⅲ，aVFのST上昇を認める．右側胸部誘導でもST上昇を認める．心エコー検査では下壁の壁運動低下に加えて右室の壁運動低下も認める．
[F069]
次に行うべき処置で誤っているのはどれか．
ａ　ヘパリンの静注
12.3%
ｂ　アスピリンの経口投与
11.3%
ｃ　ドブタミンの点滴静注
33.5%
ｄ　ニトログリセリンの舌下
37.8%
ｅ　生理食塩液の急速点滴静注
5.1%
[F070]
緊急カテーテル検査の準備中に突然うめき声をあげてその後動かなくなった．心電図モニターの波形を次に示す．
直ちに行うべき処置はどれか．
ａ　気管挿管
0.6%
ｂ　電気的除細動
97.6%
ｃ　心室ペーシング
0.4%
ｄ　リドカイン静注
0.5%
ｅ　アミオダロン静注
1.0%
[F071]
洞調律に復帰後，緊急冠動脈造影検査のためカテーテル室に移動した．平均血圧60mmHg以上の維持が困難で，心拍数も120/分を超えて不穏状態となった．
次に行う治療で適切なのはどれか．
ａ　植込み型除細動器
3.7%
ｂ　永久ペースメーカ
0.3%
ｃ　補助人工心臓〈VAD〉
16.7%
ｄ　大動脈内"
119F7,119,F,7,base_data,"解答:
正解:a(正答率 89.5%)"
119F70,119,F,70,web_display_added,119F70: 画像あり -->
119F71,119,F,71,web_display_added,"119F71
洞調律に復帰後、緊急冠動脈造影検査のためカテーテル室に移動した。平均血圧60mmHg以上の維持が困難で、心拍数も120/分を超えて不穏状態となった。 次に行う治療で適切なのはどれか。 F069
a 植込み型除細動器
b 永久ペースメーカ
c 補助人工心臓〈VAD〉
d 大動脈内バルーンパンピング〈IABP〉
e ECMO〈Extracorporeal membrane oxygenation〉
================================================================================"
119F72,119,F,72,base_data,"-74 基準値
次の文を読み，72〜74の問いに答えよ．
82歳の女性．発熱と呼吸困難を主訴に来院した．
現病歴：3日前から発熱と乾性咳嗽が出現，2日前から労作時の呼吸困難も出現したため受診した．同居している家族を含め，周囲で上気道炎症状のある人はいない．
既往歴：2年前から特発性間質性肺炎と診断され，3ヵ月前の急性増悪の際にステロイドパルス療法が行われ，その後漸減しながら現在プレドニゾロン25mg/日と抗線維化薬を内服している．その他の薬は副作用のため中断している．
生活歴：喫煙歴はない．自宅で夫と息子夫婦の4人暮らし．ADLは自立．毎日近所を散歩している．室内で犬を1匹飼っている．3ヵ月前にインフルエンザワクチンと新型コロナウイルスワクチンを接種している．
家族歴：父が82歳時に肺癌で死亡．
現症：意識は清明．身長155cm，体重60kg．体温37.8℃．脈拍84/分，整．血圧130/76mmHg．呼吸数28/分．SpO2 88％（room air）．心音に異常は認めない．呼吸音は両側下肺背側にfine cracklesを聴取する．腹部は平坦，軟で，肝・脾を触知しない．下腿に浮腫を認めない．
検査所見：尿所見：蛋白（－），糖3＋，ケトン体2＋，潜血1＋．血液所見：赤血球412万，Hb 12.3g/dL，Ht 38％，白血球11,400（分葉核好中球89％，単球1％，リンパ球10％），血小板24万，Dダイマー1.0μg/mL（基準1.0以下）．血液生化学所見：総蛋白5.1g/dL，アルブミン3.0g/dL，総ビリルビン0.7mg/dL，AST 25U/L，ALT 21U/L，LD 549U/L（基準124〜222），ALP 39U/L（基準38〜113），γ-GT 30U/L（基準9〜32），尿素窒素17mg/dL，クレアチニン0.5mg/dL，血糖144mg/dL，HbA1c 6.1％（基準4.9〜6.0），Na 135mEq/L，K 3.9mEq/L，Cl 94mEq/L，KL-6 4,482U/mL（基準500未満）．免疫血清学所見：CRP 4.7mg/dL，β-D-グルカン210pg/mL（基準10以下）．インフルエンザウイルス迅速抗原検査陰性，新型コロナウイルス〈SARS-CoV-2〉抗原定性検査陰性，サイトメガロウイルス抗原陰性．胸部X線写真（A）と胸"
119F73,119,F,73,web_display_added,"119F73
想定される疾患のリスクファクターはどれか。
a 性別
b 年齢
c 耐糖能異常
d ワクチン接種
e プレドニゾロン内服
================================================================================"
119F74,119,F,74,web_display_added,"119F74
入院して治療を行ったが、呼吸状態が悪化し、マスク5L/分の酸素投与でもSpO2が90%を維持できない状態となり、本人の呼吸困難も悪化した。終末期における医療について、患者本人から侵襲的な処置を希望しないこと、「苦しくないように、痛くないようにして欲しい」という希望があることを家族が聞いており、家族から本人の意思を尊重して治療を進めて欲しいと話があった。また今回の入院時にも、同様のことを本人が主治医をはじめ医療スタッフに話しており、診療録にもこの意向が記載されていた。 オピオイドの投与とともに行うのはどれか。 F072
a 気管切開
b 気管挿管
c 輪状甲状靱帯切開
d ネーザルハイフローによる酸素投与
e ECMO〈Extracorporeal membrane oxygenation〉
================================================================================"
119F75,119,F,75,base_data,"解答:
正解:40(正答率 5.3%)"
119F8,119,F,8,base_data,"解答:
正解:a(正答率 95.0%)"
119F9,119,F,9,base_data,"解答:
正解:b(正答率 69.4%)"
